test_name,metric,control_rate,treatment_rate,control_ci_lower,control_ci_upper,treatment_ci_lower,treatment_ci_upper,control_n,treatment_n,z_statistic,p_value,is_significant,relative_lift,absolute_lift,pooled_se,sample_size,information_fraction,adjusted_alpha,sequential_significant
CTA Button Test,clicked_cta,0.20061377585814957,0.2231670880257412,0.1922459079085558,0.20898164380774334,0.21441891360611814,0.23191526244536426,8798,8702,-3.6508182485822376,0.00026140618067770364,True,0.11242155266315645,0.022553312167591627,0.006177604753769926,17500,0.07055512774509844,1.5987211554602254e-13,False
CTA Button Test,clicked_cta,0.20099479990956365,0.22344071281699796,0.1926437354248611,0.2093458643942662,0.2147147515087047,0.2321666741252912,8846,8754,-3.641728721190129,0.00027081336797895526,True,0.11167409762607641,0.022445912907434307,0.006163532384174653,17600,0.07095829990364186,1.8696155734687636e-13,False
CTA Button Test,clicked_cta,0.20060687795010115,0.2233583276528062,0.19228627107205593,0.20892748482814638,0.21465733446871513,0.23205932083689726,8898,8802,-3.703288286850924,0.00021282279885962628,True,0.11341310893819016,0.02275144970270504,0.006143580499386841,17700,0.07136147206218528,2.184918912462308e-13,False
CTA Button Test,clicked_cta,0.20062625810780585,0.22375254007676676,0.1923258473615465,0.2089266688540652,0.21507364703497034,0.23243143311856318,8942,8858,-3.773540748276814,0.00016094691730947033,True,0.11527046452979291,0.02312628196896091,0.006128536436110175,17800,0.07176464422072869,2.5490720645393594e-13,False
CTA Button Test,clicked_cta,0.20062312228774898,0.22394255581734546,0.19234356713097867,0.2089026774445193,0.21528786838933855,0.23259724324535236,8987,8913,-3.8150851272633752,0.00013613599513022192,True,0.11623502447614173,0.02331943352959648,0.0061124280983800485,17900,0.07216781637927211,2.9687363678476686e-13,False
CTA Button Test,clicked_cta,0.20059780803719696,0.22448979591836735,0.19233975163354752,0.2088558644408464,0.21585371770310632,0.23312587413362837,9033,8967,-3.9178776983788617,8.933200740101027e-05,True,0.11910393296391397,0.02389198788117039,0.006098196452394726,18000,0.07257098853781553,3.4505731605349865e-13,False
CTA Button Test,clicked_cta,0.20092531394580304,0.22467302150299268,0.19268271790716737,0.2091679099844387,0.21606081190897333,0.23328523109701202,9078,9022,-3.9032694062518436,9.490196574503646e-05,True,0.11819171557246025,0.023747707557189635,0.006084055463646212,18100,0.07297416069635895,4.0034642267983145e-13,False
CTA Button Test,clicked_cta,0.20185893931109897,0.22451684152401988,0.19363234546268235,0.2100855331595156,0.21592246233831683,0.23311122070972293,9145,9055,-3.732028161155387,0.00018994426041434205,True,0.11224621654234113,0.02265790221292091,0.0060712034407335025,18200,0.07337733285490237,4.638511796883904e-13,False
CTA Button Test,clicked_cta,0.20189171559034572,0.22423643155350473,0.19368835981538393,0.2100950713653075,0.2156680765398621,0.23280478656714734,9198,9102,-3.691332622668449,0.00022308217713917373,True,0.11067673528763414,0.022344715963159012,0.006053292468400236,18300,0.0737805050134458,5.366818101038007e-13,False
CTA Button Test,clicked_cta,0.2018170019467878,0.2241642997596679,0.19363609867043954,0.20999790522313608,0.2156212931753356,0.2327073063440002,9246,9154,-3.7022849311102326,0.00021366646388413818,True,0.11073050138150549,0.022347297812880085,0.006036082643206672,18400,0.07418367717198922,6.199485369506874e-13,False
CTA Button Test,clicked_cta,0.2014202711426727,0.22441885726699978,0.19326651936878703,0.20957402291655836,0.21589657528909026,0.2329411392449093,9294,9206,-3.820986050336898,0.0001329191711269872,True,0.1141820830339188,0.02299858612432709,0.0060190186044514074,18500,0.07458684933053263,7.147615832536758e-13,False
CTA Button Test,clicked_cta,0.2009205737529437,0.2241304817455174,0.1927953498224847,0.2090457976834027,0.21563605040998515,0.23262491308104963,9342,9258,-3.869107327608749,0.00010923455275554132,True,0.11551782656719416,0.023209907992573692,0.005998775952001898,18600,0.07499002148907605,8.231193504570911e-13,False
CTA Button Test,clicked_cta,0.200617612607816,0.22408421957245675,0.1925181913540869,0.20871703386154508,0.2156137106347764,0.2325547285101371,9391,9309,-3.9235745731729814,8.724474283634369e-05,True,0.11697181847396038,0.023466606964640757,0.005980925435976458,18700,0.07539319364761947,9.463541061904834e-13,False
CTA Button Test,clicked_cta,0.2002329521389242,0.2241342454040188,0.19216209555401992,0.20830380872382848,0.2156843684521136,0.232584122355924,9444,9356,-4.008104117269182,6.120813642994834e-05,True,0.11936743183265648,0.023901293265094603,0.005963241613937696,18800,0.07579636580616289,1.0864642518981782e-12,False
CTA Button Test,clicked_cta,0.2003581586432108,0.22366322950993942,0.1923062725638572,0.20841004472256439,0.21524259353723457,0.23208386548264426,9493,9407,-3.9196518609584947,8.867697093032097e-05,True,0.11631705454145885,0.023305070866728617,0.0059456991828426555,18900,0.07619953796470631,1.2456702336294256e-12,False
CTA Button Test,clicked_cta,0.2004615545998112,0.22340762649202492,0.19242502558083582,0.20849808361878655,0.2150171338594965,0.23179811912455334,9533,9467,-3.869905284236338,0.00010887764440921267,True,0.11446619746126295,0.022946071892213732,0.0059293626605493935,19000,0.07660271012324973,1.425970452828551e-12,False
CTA Button Test,clicked_cta,0.20095993322203673,0.2234131988230349,0.19293735969962691,0.20898250674444654,0.21504426198315307,0.23178213566291672,9584,9516,-3.795095481810037,0.0001475866465802994,True,0.11173006101763575,0.022453265600998168,0.005916390169527245,19100,0.07700588228179314,1.6300294447546548e-12,False
CTA Button Test,clicked_cta,0.20112137888069775,0.22363883373393248,0.19311599950362557,0.20912675825776994,0.21529010548508354,0.23198756198278142,9631,9569,-3.814604808920263,0.000136401038133733,True,0.11195952900955272,0.022517454853234725,0.005902958754883017,19200,0.07740905444033656,1.8609558338766874e-12,False
CTA Button Test,clicked_cta,0.20130138401156786,0.22395508421709295,0.19331444444741347,0.20928832357572225,0.2156234614749489,0.232286706959237,9682,9618,-3.8460332866869718,0.00012004546165541902,True,0.11253623673160286,0.022653700205525096,0.005890146682801936,19300,0.07781222659887999,2.121414155453749e-12,False
CTA Button Test,clicked_cta,0.20137605257753133,0.2240736907472573,0.19341100669270098,0.20934109846236168,0.21575949496447805,0.23238788653003656,9738,9662,-3.8628596595117006,0.00011206739550038572,True,0.11271269785659946,0.022697638169725975,0.005875864041251542,19400,0.07821539875742341,2.4154012123744906e-12,False
CTA Button Test,clicked_cta,0.2009403107113655,0.2238575545491972,0.19300044760339577,0.20888017381933524,0.21556934098968605,0.23214576810870835,9784,9716,-3.912439014004805,9.13686166604045e-05,True,0.11405000697321735,0.022917243837831697,0.0058575338186226235,19500,0.07861857091596683,2.7462476737127872e-12,False
CTA Button Test,clicked_cta,0.20117982099267698,0.2245085995085995,0.19325583173146257,0.20910381025389138,0.21623393777317743,0.23278326124402157,9832,9768,-3.989833859017766,6.611959248777212e-05,True,0.11595983335113763,0.02332877851592252,0.005847055125665232,19600,0.07902174307451025,3.1183944315671397e-12,False
CTA Button Test,clicked_cta,0.20121518987341772,0.22483460559796437,0.19330795172288792,0.2091224280239475,0.21657972913898882,0.2330894820569399,9875,9825,-4.048531058829819,5.154009542363779e-05,True,0.11738386023145353,0.02361941572454665,0.005834070526156114,19700,0.07942491523305367,3.5367264672458987e-12,False
CTA Button Test,clicked_cta,0.20153086917111493,0.22459730523756458,0.1936405387569573,0.20942119958527255,0.2163647730259779,0.23282983744915126,9929,9871,-3.963524405767884,7.38513096403516e-05,True,0.11445609380498677,0.023066436066449647,0.0058196780705784025,19800,0.07982808739159708,4.00590671745249e-12,False
CTA Button Test,clicked_cta,0.20204449789536982,0.22485386010884903,0.19416607675761463,0.20992291903312502,0.21663918393953133,0.23306853627816673,9978,9922,-3.9266402871532,8.614065899594675e-05,True,0.11289276595540451,0.022809362213479206,0.005808874902064409,19900,0.0802312595501405,4.531708341914964e-12,False
CTA Button Test,clicked_cta,0.20207564115357748,0.22527307345425393,0.19421368885757714,0.20993759344957783,0.21707647712614736,0.2334696697823605,10021,9979,-4.001884649537166,6.283993445648531e-05,True,0.11479578720250798,0.023197432300676446,0.005796626922607408,20000,0.08063443170868392,5.120126544966297e-12,False
CTA Button Test,clicked_cta,0.2023052464228935,0.22518931845356716,0.19445678157255017,0.21015371127323682,0.21701710959223353,0.23336152731490079,10064,10036,-3.957139205895014,7.585273109978183e-05,True,0.11311655251311382,0.022884072030673663,0.005782983827453654,20100,0.08103760386722735,5.77826675396409e-12,False
CTA Button Test,clicked_cta,0.20197726149283243,0.22488844819038176,0.19415334835352732,0.20980117463213754,0.21673998293112226,0.23303691344964125,10115,10085,-3.973807909901578,7.073261523697566e-05,True,0.11343448528913921,0.022911186697549324,0.005765549623186688,20200,0.08144077602577077,6.513012351661018e-12,False
CTA Button Test,clicked_cta,0.20218417945690673,0.22425019731649565,0.19437616390345172,0.20999219501036173,0.2161304587960329,0.2323699358369584,10164,10136,-3.838082773205009,0.00012399868678085544,True,0.10913820220187923,0.02206601785958892,0.005749229280212368,20300,0.08184394818431419,7.332801033044234e-12,False
CTA Button Test,clicked_cta,0.20189861029555686,0.2241209978393243,0.19411536280723635,0.20968185778387738,0.21602128135147114,0.23222071432717745,10218,10182,-3.876191733501216,0.00010610408630373338,True,0.11006706540097702,0.02222238754376743,0.005733046523912478,20400,0.08224712034285761,8.246292537705813e-12,False
CTA Button Test,clicked_cta,0.20204578665367753,0.22432828529555446,0.1942782645200849,0.20981330878727017,0.21624691209012242,0.2324096585009865,10265,10235,-3.894989734743716,9.820288861338956e-05,True,0.11028440142664737,0.022282498641876924,0.005720810620658305,20500,0.08265029250140102,9.263034783657531e-12,False
CTA Button Test,clicked_cta,0.2018792986534922,0.2247737666634232,0.19413601250321996,0.20962258480376442,0.21670323854897747,0.23284429477786892,10323,10277,-4.010812548048564,6.051013917394114e-05,True,0.11340671461925035,0.022894468009931,0.0057081869909552775,20600,0.08305346465994444,1.0393463867330865e-11,False
CTA Button Test,clicked_cta,0.20181362145475593,0.22488871685697698,0.19408735142204459,0.20953989148746727,0.21683901630225452,0.23293841741169943,10366,10334,-4.052037254615019,5.0773577678604784e-05,True,0.11433864194045097,0.023075095402221052,0.005694689844211069,20700,0.08345663681848786,1.1649126108181918e-11,False
CTA Button Test,clicked_cta,0.20182429188670187,0.2247472315840154,0.19411606612987062,0.20953251764353312,0.2167191148480596,0.2327753483199712,10415,10385,-4.035472227745384,5.449258541868599e-05,True,0.11357869502736469,0.022922939697313544,0.0056803611581588255,20800,0.08385980897703128,1.3042233959481564e-11,False
CTA Button Test,clicked_cta,0.20160596501290506,0.22482996455599194,0.19391781549954762,0.2092941145262625,0.21682159277784377,0.2328383363341401,10461,10439,-4.098735393840734,4.154136173463918e-05,True,0.11519500200105824,0.023223999543086876,0.005666137798987006,20900,0.0842629811355747,1.4586332142130232e-11,False
CTA Button Test,clicked_cta,0.20152308424559734,0.2250595521676989,0.19385223150050784,0.20919393699068684,0.21706968131603374,0.23304942301936407,10505,10495,-4.163240406202884,3.137627065082078e-05,True,0.11679291238624324,0.023536467922101567,0.0056534011072322836,21000,0.08466615329411813,1.6296075600052973e-11,False
CTA Button Test,clicked_cta,0.2012709854880015,0.22496921473903572,0.19361755213432824,0.20892441884167479,0.21700397497336693,0.2329344545047045,10543,10557,-4.202955195731635,2.6345275006839183e-05,True,0.11774289867749937,0.02369822925103421,0.005638468208060189,21100,0.08506932545266153,1.8187229500199464e-11,False
CTA Button Test,clicked_cta,0.20128398791540786,0.22520739064856712,0.19364809350043405,0.20891988233038167,0.21725833770543732,0.23315644359169693,10592,10608,-4.252010864636968,2.1185957964097314e-05,True,0.11885397830657736,0.023923402733159266,0.005626373848694721,21200,0.08547249761120496,2.027711332175386e-11,False
CTA Button Test,clicked_cta,0.2011283497884344,0.2250351617440225,0.1935101125328316,0.20874658704403723,0.21710953069873826,0.23296079278930673,10635,10665,-4.260205903355211,2.042386637483879e-05,True,0.11886346196712447,0.02390681195558808,0.005611656454623423,21300,0.08587566976974838,2.2584156766924934e-11,False
CTA Button Test,clicked_cta,0.20116017964071856,0.2247012696041822,0.19356040474874667,0.20875995453269044,0.21679721178435943,0.232605327424005,10688,10712,-4.20598500124626,2.5994747349848628e-05,True,0.11702659047883701,0.023541089963463657,0.005597045628191324,21400,0.0862788419282918,2.5128787939365793e-11,False
CTA Button Test,clicked_cta,0.20067014147431125,0.22508367422833767,0.19309711478020747,0.20824316816841504,0.2171910378025384,0.23297631065413693,10744,10756,-4.372492986736713,1.2283576430156587e-05,True,0.12166001665550082,0.024413532754026412,0.005583435543082886,21500,0.08668201408683522,2.7932545165754163e-11,False
CTA Button Test,clicked_cta,0.20096358751042342,0.22503932636254279,0.1934036366020355,0.20852353841881135,0.21716588573340895,0.23291276699167662,10793,10807,-4.321080530426206,1.5526698998930704e-05,True,0.11980149812398537,0.02407573885211936,0.005571694089613431,21600,0.08708518624537864,3.1019187218817024e-11,False
CTA Button Test,clicked_cta,0.20083025830258303,0.22467771639042358,0.1932885880538118,0.20837192855135425,0.21682799374520387,0.2325274390356433,10840,10860,-4.291800313146265,1.772302977054747e-05,True,0.11874434803499845,0.023847458087840556,0.005556516228118332,21700,0.08748835840392206,3.44138051389109e-11,False
CTA Button Test,clicked_cta,0.20051413881748073,0.22460579391272462,0.19299492959580594,0.20803334803915552,0.21677425194264918,0.23243733588280005,10892,10908,-4.347190739982226,1.378922973864159e-05,True,0.12014940810320347,0.024091655095243886,0.0055418905072802,21800,0.08789153056246547,3.814415450165143e-11,False
CTA Button Test,clicked_cta,0.2006034561579958,0.22484721335400895,0.1930984798832083,0.2081084324327833,0.21703236068090964,0.23266206602710826,10937,10963,-4.3833708504371405,1.1685693660028711e-05,True,0.12085413511977934,0.024243757196013155,0.005530847839076951,21900,0.0882947027210089,4.223932315028378e-11,False
CTA Button Test,clicked_cta,0.2012012012012012,0.2245027699573154,0.19370566009027027,0.20869674231213212,0.2167092134780347,0.23229632643659612,10989,11011,-4.221731039167724,2.424332874302075e-05,True,0.11581227456397068,0.02330156875611422,0.0055194346915827955,22000,0.08869787487955232,4.673150755252209e-11,False
CTA Button Test,clicked_cta,0.20137756026826173,0.22429061991686247,0.1938948678578745,0.20886025267864897,0.21651906652079528,0.23206217331292966,11034,11066,-4.160856032329933,3.170569177500467e-05,True,0.11378159323252052,0.022913059648600742,0.005506813855265796,22100,0.08910104703809574,5.165445848831496e-11,False
CTA Button Test,clicked_cta,0.2012453749661583,0.22484036334202717,0.19378040163380084,0.20871034829851576,0.2170806095759346,0.23260011710811973,11081,11119,-4.292809086997916,1.7642669837237006e-05,True,0.11724487273228834,0.023594988375868875,0.005496398255243521,22200,0.08950421919663916,5.7045035362079943e-11,False
CTA Button Test,clicked_cta,0.2020301832554797,0.22492836676217765,0.19457148817134812,0.20948887833961127,0.21718457930355725,0.23267215422079804,11132,11168,-4.172307030919187,3.0153094143449273e-05,True,0.11334040853559875,0.02289818350669795,0.005488134822535657,22300,0.08990739135518258,6.29427621134937e-11,False
